timestamp,Spot,Ideal_Delta,H_Bandwidth,Held_Shares,Action,Trade_Size,Cash
2024-11-04 09:46:00,4871.09,0.5444126512221681,0.03187210317122034,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 09:47:00,4870.16,0.5430332932826575,0.031882410674351526,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 09:48:00,4871.93,0.5456583089174131,0.03186304009115932,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 09:49:00,4871.86,0.5455547237613207,0.03186398933891122,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 09:50:00,4872.16,0.5459995220657576,0.031860754301319176,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 09:51:00,4872.8,0.5469479605122903,0.03185358450763699,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 09:52:00,4871.93,0.5456589838238401,0.03186367823154928,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 09:53:00,4875.46,0.5508853517527037,0.031822167173098485,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 09:54:00,4875.38,0.5507672544398692,0.03182331047708857,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 09:55:00,4874.13,0.5489180915140716,0.031838609817906385,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 09:56:00,4871.67,0.5452742436841774,0.03186724276612973,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 09:57:00,4873.26,0.5476303875151364,0.03184919909434649,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 09:58:00,4875.09,0.5503391592659014,0.03182749934696265,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 09:59:00,4875.46,0.5508866013130272,0.031823120896176185,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:00:00,4877.12,0.5533402871509224,0.03180243559745667,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:01:00,4875.94,0.5515967526150246,0.03181749323613328,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:02:00,4874.25,0.5490970616485975,0.03183829019941147,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:03:00,4875.14,0.5504141413769974,0.031827683625121374,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:04:00,4875.02,0.5502368333169951,0.031829307615773204,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:05:00,4876.35,0.5522036713247518,0.03181299726853343,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:06:00,4876.61,0.5525881363467453,0.031809876764698826,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:07:00,4876.38,0.5522484478735648,0.031812937520748305,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:08:00,4877.11,0.5533273293324563,0.0318038329348395,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:09:00,4878.31,0.5550995026228681,0.03178843020961516,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:10:00,4878.71,0.5556900564181635,0.031783309379652215,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:11:00,4880.56,0.5584182667171802,0.031758453137588474,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:12:00,4879.85,0.5573720175919936,0.031768327578809666,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:13:00,4876.56,0.5525157924139145,0.03181162048432112,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:14:00,4874.99,0.5501944836792722,0.03183126400200668,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:15:00,4874.9,0.5500615289676245,0.03183251847678562,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:16:00,4873.35,0.547767182139797,0.03185117452097598,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:17:00,4871.93,0.5456632036674874,0.031867667780507314,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:18:00,4874.84,0.5499733569233984,0.03183372481762299,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:19:00,4873.68,0.5482564619242603,0.03184777282768641,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:20:00,4872.97,0.5472050115939715,0.031856240725823826,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:21:00,4874.38,0.5492931924579181,0.03183975670654275,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:22:00,4875.12,0.5503884436473214,0.03183095036047748,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:23:00,4873.73,0.5483312581872155,0.03184781956473976,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:24:00,4871.92,0.5456495601150216,0.031868898176283085,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:25:00,4872.66,0.5467465783073963,0.03186062010784636,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:26:00,4873.87,0.5485391355499419,0.0318466398665301,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:27:00,4874.19,0.549013109419071,0.03184298866709108,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:28:00,4874.71,0.549782991683065,0.031836892445905436,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:29:00,4876.41,0.552297604688273,0.031816054574077525,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:30:00,4876.38,0.5522534769151698,0.03181659124314802,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:31:00,4877.83,0.5543960724436189,0.03179819342352647,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:32:00,4878.11,0.5548097565457244,0.031794698829977694,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:33:00,4879.82,0.5573331824991359,0.03177205706679928,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:34:00,4879.13,0.5563156837322552,0.0317815166861375,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:35:00,4879.27,0.5565224777369895,0.03177979884902365,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:36:00,4878.7,0.555681658118968,0.03178756096437005,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:37:00,4878.8,0.555829485426813,0.03178639217224246,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:38:00,4878.23,0.5549883597705628,0.03179407759440036,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:39:00,4879.67,0.557113509361161,0.03177504032181212,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:40:00,4880.1,0.5577478542872231,0.03176935095611892,0.5274434716478558,HOLD,0.0,-2575.4499387292512
2024-11-04 10:41:00,4881.45,0.5597375443230173,0.03175080561699798,0.5279867387060193,BUY,0.0005432670581635435,-2578.107173572286
2024-11-04 10:42:00,4880.22,0.5579252962349417,0.031768025933261626,0.5279867387060193,HOLD,0.0,-2578.107173572286
2024-11-04 10:43:00,4880.91,0.558942554820552,0.03175866572254353,0.5279867387060193,HOLD,0.0,-2578.107173572286
2024-11-04 10:44:00,4881.72,0.5601360194985693,0.03174747588463663,0.5283885436139326,BUY,0.0004018049079133057,-2580.0725956254546
2024-11-04 10:45:00,4883.43,0.562652829699025,0.03172306113658873,0.5309297685624362,BUY,0.0025412249485036176,-2592.507309564026
2024-11-04 10:46:00,4883.89,0.5633295153440385,0.0317164660210706,0.5316130493229679,BUY,0.0006832807605317015,-2595.8510517737263
2024-11-04 10:47:00,4884.95,0.5648875134543169,0.0317008335905678,0.533186679863749,BUY,0.0015736305407810791,-2603.553532496935
2024-11-04 10:48:00,4886.76,0.5675445672073468,0.031673291081382844,0.535871276125964,BUY,0.0026845962622149555,-2616.6987480825373
2024-11-04 10:49:00,4886.9,0.5677502296075478,0.031671266571769816,0.5360789630357781,BUY,0.00020768690981409765,-2617.7157231324272
2024-11-04 10:50:00,4888.5,0.5700954656777628,0.03164610126648456,0.5384493644112782,BUY,0.002370401375500153,-2629.326605670808
2024-11-04 10:51:00,4889.85,0.5720718292803686,0.03162433031164964,0.5404474989687189,BUY,0.0019981345574406895,-2639.1167250930407
2024-11-04 10:52:00,4889.52,0.5715893836469275,0.03162989368516751,0.5404474989687189,HOLD,0.0,-2639.1167250930407
2024-11-04 10:53:00,4888.59,0.5702283323253423,0.03164512421945959,0.5404474989687189,HOLD,0.0,-2639.1167250930407
2024-11-04 10:54:00,4887.28,0.5683091255386421,0.03166610112669859,0.5404474989687189,HOLD,0.0,-2639.1167250930407
2024-11-04 10:55:00,4887.58,0.5687492518936581,0.031661532342209725,0.5404474989687189,HOLD,0.0,-2639.1167250930407
2024-11-04 10:56:00,4887.28,0.5683098045128359,0.03166641432897265,0.5404474989687189,HOLD,0.0,-2639.1167250930407
2024-11-04 10:57:00,4886.98,0.5678702388751046,0.03167127102583435,0.5404474989687189,HOLD,0.0,-2639.1167250930407
2024-11-04 10:58:00,4886.65,0.5673865474350148,0.03167656848454419,0.5404474989687189,HOLD,0.0,-2639.1167250930407
2024-11-04 10:59:00,4887.87,0.5691756564209712,0.0316575661404622,0.5404474989687189,HOLD,0.0,-2639.1167250930407
2024-11-04 11:00:00,4889.43,0.5714605871128406,0.03163261157337341,0.5404474989687189,HOLD,0.0,-2639.1167250930407
2024-11-04 11:01:00,4889.5,0.5715633917435096,0.031631624776671856,0.5404474989687189,HOLD,0.0,-2639.1167250930407
2024-11-04 11:02:00,4889.3,0.5712710464919856,0.03163504255828573,0.5404474989687189,HOLD,0.0,-2639.1167250930407
2024-11-04 11:03:00,4890.72,0.5733485408289877,0.03161179650028769,0.5417367443287,BUY,0.001289245359981095,-2645.4346738361414
2024-11-04 11:04:00,4890.05,0.5723691800442003,0.03162306489576815,0.5417367443287,HOLD,0.0,-2645.4346738361414
2024-11-04 11:05:00,4891.05,0.5738316409764556,0.03160658817895167,0.5422250527975039,BUY,0.0004883084688038775,-2647.827791654757
2024-11-04 11:06:00,4892.57,0.5760518962997382,0.031580924991803386,0.5444709713079348,BUY,0.0022459185104308776,-2658.8380818083892
2024-11-04 11:07:00,4891.49,0.5744753173733845,0.031599492023511144,0.5444709713079348,HOLD,0.0,-2658.8380818083892
2024-11-04 11:08:00,4891.17,0.5740081502546301,0.031605040283479935,0.5444709713079348,HOLD,0.0,-2658.8380818083892
2024-11-04 11:09:00,4892.48,0.5759217309315957,0.031582937549275505,0.5444709713079348,HOLD,0.0,-2658.8380818083892
2024-11-04 11:10:00,4893.35,0.5771914663810275,0.031568045155487626,0.5456234212255399,BUY,0.0011524499176051028,-2664.488701294311
2024-11-04 11:11:00,4891.59,0.5746229453984024,0.03159842301804286,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:12:00,4889.29,0.5712600254959244,0.03163676661560352,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:13:00,4890.27,0.5726942999127357,0.0316208327252916,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:14:00,4890.46,0.5729725340738681,0.03161783782213181,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:15:00,4889.73,0.5719050706805446,0.03163004414264718,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:16:00,4889.26,0.571217556319112,0.031637879522453886,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:17:00,4887.78,0.5690499721364505,0.03166181118799847,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:18:00,4887.56,0.5687278172822547,0.031665449205050766,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:19:00,4887.66,0.5688747595420192,0.03166402499358898,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:20:00,4887.93,0.5692708625916099,0.03165989919063417,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:21:00,4889.03,0.5708826249145642,0.03164239598458389,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:22:00,4888.88,0.5706633339377435,0.03164498050081982,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:23:00,4887.84,0.5691399905497354,0.031661798572191466,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:24:00,4886.85,0.5676886211283704,0.03167753224703875,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:25:00,4886.78,0.5675862628690883,0.031678779980836215,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:26:00,4888.17,0.5696246686698451,0.03165701412942054,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:27:00,4889.18,0.571104407625988,0.031640898656756206,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:28:00,4888.27,0.5697719005787251,0.03165572881018415,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:29:00,4886.88,0.5677343071855074,0.03167784828256073,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:30:00,4888.51,0.5701242345383123,0.03165219423081184,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:31:00,4886.94,0.5678229977070202,0.03167722511425142,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:32:00,4887.48,0.5686153166673968,0.031668904836281465,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:33:00,4888.38,0.5699348313975509,0.03165474962262421,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:34:00,4888.88,0.5706676213974986,0.03164685608324097,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:35:00,4888.36,0.569906230814285,0.03165538305148187,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:36:00,4889.42,0.5714590237540831,0.03163839529821738,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:37:00,4890.63,0.5732297638363533,0.03161859419037979,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:38:00,4889.34,0.5713426331623964,0.03164001266325095,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:39:00,4889.83,0.572060214307642,0.03163214738649643,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:40:00,4890.16,0.5725434360818378,0.03162686308545985,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:41:00,4889.2,0.5711387411246036,0.03164276081665502,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:42:00,4888.74,0.5704654174485684,0.03165036811373227,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:43:00,4889.97,0.5722665543817532,0.031630467337634756,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:44:00,4890.27,0.5727058464436017,0.031625666728059595,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:45:00,4890.24,0.5726623317122166,0.03162631952735896,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:46:00,4889.09,0.5709794669949071,0.031645329447581666,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:47:00,4889.11,0.5710091151588237,0.031645161032324245,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:48:00,4889.49,0.5715658619436239,0.03163912619085552,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:49:00,4890.17,0.5725614095524258,0.03162810185486659,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:50:00,4889.67,0.5718300811493221,0.0316364916651961,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:51:00,4888.19,0.5696627215885569,0.03166060741819214,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:52:00,4888.88,0.5706740549896057,0.03164967030050114,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:53:00,4890.18,0.5725775269222408,0.03162856058273301,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:54:00,4889.25,0.5712166504908051,0.03164397876508603,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:55:00,4889.43,0.571480568270289,0.0316412000464659,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:56:00,4889.04,0.5709098367008214,0.031647704024021193,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:57:00,4889.46,0.5715252180241305,0.03164102246191985,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:58:00,4888.53,0.5701634348167508,0.031656253154606316,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 11:59:00,4889.47,0.5715405866640271,0.0316411715262384,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:00:00,4889.73,0.5719215703848272,0.031637068936838285,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:01:00,4891.59,0.5746422909964922,0.03160620314783691,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:02:00,4891.45,0.5744380767381081,0.03160872766270202,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:03:00,4890.87,0.5735905462655757,0.03161863869916929,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:04:00,4890.82,0.5735178081432908,0.0316196311500567,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:05:00,4891.92,0.5751260224219582,0.03160122020250727,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:06:00,4891.17,0.5740303266833501,0.031614072051634454,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:07:00,4890.26,0.5726997875762877,0.03162942087068517,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:08:00,4889.86,0.5721147941504998,0.031636181621603435,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:09:00,4890.77,0.5734465787768093,0.031621246614733346,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:10:00,4891.13,0.5739733767053979,0.03161536806160053,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:11:00,4888.83,0.5706075993555131,0.03165345061141888,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:12:00,4888.03,0.5694355203639913,0.03166644966382784,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:13:00,4888.61,0.5702859720314986,0.03165731329858869,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:14:00,4887.8,0.5690989873797183,0.031670421875365125,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:15:00,4887.72,0.5689820195264681,0.031671847768966185,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:16:00,4888.17,0.5696421547184954,0.03166484175667958,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:17:00,4889.44,0.571503211584621,0.03164447469783759,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:18:00,4889.69,0.5718696163530326,0.03164053725657816,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:19:00,4890.06,0.5724115796481261,0.031634602350692265,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:20:00,4889.92,0.5722070410949219,0.031637067830828106,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:21:00,4888.77,0.5705232605405381,0.03165598482972153,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:22:00,4889.34,0.5713585877258831,0.03164688893930809,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:23:00,4887.76,0.5690434411461887,0.03167246736245877,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:24:00,4888.05,0.5694690248072065,0.03166801081428292,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:25:00,4886.75,0.5675623002882222,0.03168866234727197,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:26:00,4887.44,0.5685751201872556,0.031678000741483595,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:27:00,4887.07,0.5680326045181533,0.03168397574517547,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:28:00,4886.73,0.5675339469867529,0.03168944498802341,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:29:00,4885.83,0.5662127151962133,0.031703505923058324,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:30:00,4885.5,0.5657282143367477,0.03170870372004772,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:31:00,4885.73,0.5660664600052362,0.031705351163695945,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:32:00,4887.3,0.56837177915807,0.03168114807760247,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:33:00,4887.16,0.5681667004940023,0.031683505662680876,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:34:00,4887.1,0.5680789945939639,0.03168460406789062,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:35:00,4887.18,0.5681967260459796,0.03168350549308457,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:36:00,4886.64,0.5674045022938989,0.03169210221373675,0.5456234212255399,HOLD,0.0,-2664.488701294311
2024-11-04 12:37:00,4885.06,0.5650837873027368,0.0317164784359806,0.5456234212255399,HOLD,0.0,-2664.488701294311
